省,市,区县,公司简称,公司全名,行业,2017前3季度销售额(万）,利润(万）,利润率,股票代码,注册地址,办公地址,官网,上市日期
湖南省,长沙市,浏阳市,盐津铺子,盐津铺子食品股份有限公司,食品生产（IV）,54595,4688,8.60%,盐津铺子(002847),,湖南浏阳生物医药工业园,湖南浏阳生物医药工业园,www.yanjinpuzi.com,2017-2-8
湖南省,长沙市,浏阳市,宇环数控,宇环数控机床股份有限公司,工业机械,19913,7068,35.50%,宇环数控(002903),,湖南省长沙市浏阳制造产业基地永阳路9号,湖南省长沙市浏阳制造产业基地永阳路9号,www.yh-cn.com,2017-10-13
湖南省,长沙市,浏阳市,尔康制药,湖南尔康制药股份有限公司,制药,226924,57192,25.20%,尔康制药(300267),,湖南省长沙市浏阳经济技术开发区康平路167号,湖南省长沙市浏阳生物医药工业园,www.hnerkang.com,2011-9-27
湖南省,长沙市,浏阳市,蓝思科技,蓝思科技股份有限公司,电子电气组件与设备,1511657,82221,5.40%,蓝思科技(300433),,湖南省浏阳生物医药园,湖南省浏阳生物医药园,www.hnlens.com,2015-3-18
湖南省,长沙市,浏阳市,九典制药,湖南九典制药股份有限公司,制药,34994,5040,14.40%,九典制药(300705),,湖南省长沙市浏阳经济技术开发区健康大道1号,湖南省长沙市浏阳经济技术开发区健康大道1号,www.hnjiudian.com,2017-10-10
湖南省,长沙市,浏阳市,熊猫金控,熊猫金控股份有限公司,不动产投资信托,25895,609,2.40%,熊猫金控(600599),,湖南省浏阳市金沙北路589号,湖南省浏阳市浏阳大道271号,www.pandafireworks.com,2001-8-28
湖南省,长沙市,开福区,酒鬼酒,酒鬼酒股份有限公司,蒸馏酒与葡萄酒,55146,15000,27.20%,酒鬼酒(000799),,湖南省吉首市峒河街道振武营村,湖南省长沙市芙蓉中路二段200号华侨国际四楼酒鬼酒运营中心,www.jiuguijiu000799.com,1997-7-18
湖南省,长沙市,开福区,电广传媒,湖南电广传媒股份有限公司,媒介代理,586291,28932,4.90%,电广传媒(000917),,湖南省长沙市浏阳河大桥东湖南金鹰影视文化城,湖南省长沙市浏阳河大桥东湖南金鹰影视文化城,www.tik.com.cn,1999-3-25
湖南省,长沙市,开福区,湖南黄金,湖南黄金股份有限公司,金矿开采,790941,33551,4.20%,湖南黄金(002155),,湖南省长沙市雨花区芙蓉中路二段金源大酒店16楼,湖南省长沙市芙蓉中路二段279号金源大酒店天麒楼16楼,www.hngoldcorp.com,2007-8-16
湖南省,长沙市,开福区,爱尔眼科,爱尔眼科医院集团股份有限公司,医疗保健服务,438240,90652,20.70%,爱尔眼科(300015),,湖南省长沙市芙蓉区长冲路99号隆平高科技园省科研成果转化中心一楼,湖南省长沙市芙蓉中路二段198号新世纪城12楼,www.aierchina.com,2009-10-30
湖南省,长沙市,开福区,快乐购,快乐购物股份有限公司,百货零售,208123,1865,0.90%,快乐购(300413),,湖南省长沙市开福区金鹰影视文化城,湖南省长沙市开福区金鹰影视文化城,www.happigo.com,2015-1-21
湖南省,长沙市,开福区,华升股份,湖南华升股份有限公司,服装与服饰,52346,-6194,-11.80%,华升股份(600156),,湖南省长沙市芙蓉中路三段420号华升大厦,湖南省长沙市芙蓉中路三段420号华升大厦,--,1998-5-27
湖南省,长沙市,开福区,湖南海利,湖南海利化工股份有限公司,特种化工品,87925,3757,4.30%,湖南海利(600731),,湖南省长沙市芙蓉中路二段251号,湖南省长沙市芙蓉中路二段251号,www.hnhlc.com,1996-8-2
湖南省,长沙市,开福区,华银电力,大唐华银电力股份有限公司,电力（IV）,557879,-59308,-10.60%,华银电力(600744),,湖南省长沙市芙蓉中路三段255号,湖南省长沙市芙蓉中路3段255号五华酒店十一层,www.hypower.com.cn,1996-9-5
湖南省,长沙市,开福区,老百姓,老百姓大药房连锁股份有限公司,药品零售,525877,35634,6.80%,老百姓(603883),,湖南省长沙市开福区湘雅路288号,湖南省长沙市开福区湘雅路288号,www.lbxdrugs.com,2015-4-23
湖南省,衡阳市,衡东县,湘油泵,湖南机油泵股份有限公司,汽车与零配件（II）,57780,7459,12.90%,湘油泵(603319),,湖南省衡东县城关镇衡岳北路69号,湖南省衡东县城关镇衡岳北路69号,www.hnjyb.com,2016-11-30
湖南省,益阳市,赫山区,汉森制药,湖南汉森制药股份有限公司,制药,59561,7675,12.90%,汉森制药(002412),,湖南省益阳市银城南路龙岭工业园,湖南省益阳市银城南路龙岭工业园,www.hansenzy.com,2010-5-25
湖南省,益阳市,赫山区,艾华集团,湖南艾华集团股份有限公司,电子电气组件与设备,126178,26239,20.80%,艾华集团(603989),,湖南省益阳市桃花仑东路（紫竹路南侧）,湖南省益阳市桃花仑东路（紫竹路南侧）,www.aihuaglobal.com,2015-5-15
湖南省,株洲市,荷塘区,中钨高新,中钨高新材料股份有限公司,有色金属,485228,19084,3.90%,中钨高新(000657),,海南省海口市龙昆北路2号珠江广场帝都大厦18楼,湖南省株洲市荷塘区钻石路288号钻石大厦10-12楼,--,1996-12-5
湖南省,株洲市,荷塘区,飞鹿股份,株洲飞鹿高新材料技术股份有限公司,特种化工品,17387,1966,11.30%,飞鹿股份(300665),,湖南省株洲市荷塘区金山工业园469号,湖南省株洲市荷塘区金山工业园,www.zzfeilu.com,2017-6-13
湖南省,株洲市,荷塘区,宏达电子,株洲宏达电子股份有限公司,电子电气组件与设备,36885,16592,45.00%,宏达电子(300726),,湖南省株洲市荷塘区新华东路1297号,湖南省株洲市荷塘区新华东路1297号,www.hongdacap.com.cn,2017-11-21
湖南省,衡阳市,高新区,启迪古汉,启迪古汉集团股份有限公司,制药,21898,1466,6.70%,启迪古汉(000590),,湖南省衡阳市高新区杨柳路33号,湖南省衡阳市高新区杨柳路33号,www.guhan.com,1996-1-19
湖南省,长沙市,高新区,益丰药房,益丰大药房连锁股份有限公司,药品零售,341899,29714,8.70%,益丰药房(603939),,湖南省常德市武陵区人民路2638号,湖南省长沙市高新区金洲大道68号,www.yfdyf.cn,2015-2-17
湖南省,长沙市,芙蓉区,华天酒店,华天酒店集团股份有限公司,酒店业,70271,-23039,-32.80%,华天酒店(000428),,湖南省长沙市解放东路300号,湖南省长沙市解放东路300号贵宾楼五楼,www.huatian-hotel.com,1996-8-8
